0,2
1,16
2,1
3,0
4,1
5,6
6,5
7,10
8,271
9,1
10,0
11,1
12,0
13,47
14,0
15,2
16,25
17,4
18,0
19,1
20,195
21,0
22,0
23,0
24,5
25,4
26,2
27,0
28,1877
29,20
30,3
31,0
32,4
33,0
34,0
35,0
36,1
37,0
38,3
39,1
40,0
41,1
42,9
43,33
44,6
45,20
46,13
47,0
48,4
49,4
50,1
51,1
52,1
53,11
54,3
55,0
56,0
57,0
58,0
59,0
60,3
61,1
62,0
63,33
64,16
65,0
66,5
67,0
68,4
69,0
70,1
71,0
72,1
73,0
74,1
75,5
76,0
77,0
78,3
79,4
80,0
81,0
82,32
83,0
84,0
85,0
86,1
87,0
88,2
89,0
90,3
91,0
92,27
93,1
94,6
95,3
96,1
97,1
98,2
99,86
100,0
101,8
102,0
103,1
104,9
105,3
106,0
107,0
108,2
109,4
110,38
111,0
112,5
113,0
114,0
115,5
116,7
117,226
118,27
119,7
120,0
121,2
122,0
123,0
124,2
125,10
126,0
127,0
128,337
129,6
130,0
131,0
132,0
133,3
134,0
135,1
136,1
137,3
138,2
139,10
140,41
141,0
142,0
143,6
144,0
145,1
146,15
147,5
148,155
149,3
150,5
151,0
152,1
153,48
154,0
155,4
156,1
157,2
158,1
159,16
160,34
161,1
162,0
163,0
164,48
165,3
166,0
167,0
168,0
169,1
170,1
171,0
172,2
173,2
174,5
175,1
176,3
177,0
178,0
179,2
180,2
181,248
182,0
183,1580
184,0
185,21
186,1
187,0
188,1
189,4
190,48
191,0
192,1
193,2
194,2
195,0
196,0
197,5
198,35
199,10
200,6
201,16
202,3
203,0
204,58
205,0
206,30
207,53
208,1
209,0
210,7
211,16
212,0
213,1385
214,4
215,0
216,0
217,4
218,9
219,0
220,0
221,4
222,0
223,1
224,1
225,6
226,8
227,0
228,0
229,0
230,2
231,10
232,46
233,1
234,516
235,55
236,52
237,1
238,22
239,0
240,37
241,2
242,8
243,2
244,1
245,0
246,0
247,1
248,0
249,20
250,21
251,5
252,4975
253,5
254,1
255,3
256,8
257,0
258,0
259,0
260,4
261,17
262,3
263,0
264,0
265,1
266,2
267,1
268,0
269,0
270,0
271,2
272,0
273,2
274,3
275,0
276,13
277,1
278,53
279,0
280,1
281,0
282,3
283,30
284,1
285,0
286,1
287,2
288,1
289,3
290,11
291,2
292,0
293,6
