0,0
1,6
2,186
3,138
4,4
5,8
6,14
7,47
8,30
9,45
10,29
11,119
12,9
13,203
14,65
15,689
16,16
17,137
18,8
19,183
20,4
21,55
22,5
23,7781
24,76
25,5
26,42
27,14
28,47
29,84
30,8
31,1
32,24
33,7
34,62
35,31
36,199
37,15
38,11
39,18
40,386
41,103
42,20521
43,39
44,180
45,346
46,387
47,12
48,283
49,4
50,5
51,13
52,485
53,31
54,66
55,2
56,17
57,3
58,34
59,418
60,2
61,0
62,9
63,3671
64,72
65,4345
66,10
67,10
68,18
69,2
70,42
71,7
72,96
73,10
74,96
75,37
76,730
77,243
78,0
79,8
80,277
81,3506
82,39
83,4
84,182
85,51
86,403
87,1030
88,17
89,31
90,1405
91,10
92,134
93,74
94,531
95,184
96,27
97,16
98,3
99,940
100,83
101,56
102,15
103,23
104,0
105,126
106,44
107,2
108,854
109,15
110,0
111,4
112,0
113,11
114,4
115,285
116,24
117,618
118,175
119,76
120,17
121,2
122,2
123,37
124,24
125,108
126,5
127,15
128,111
129,14
130,1
131,29
132,4
133,6
134,10
135,21
136,715
137,20
138,108
139,5
140,24
141,14
142,26
143,68
144,28
145,40
146,34
147,3
148,51
149,46
150,3
151,23
152,807
153,209
154,0
155,14
156,25
157,5
158,57
159,16
160,194
161,4
162,185
163,128
164,1237
165,148
166,11
167,118
168,2
169,2010
170,31
171,96
172,6706
173,58
174,10
175,128
176,374
177,1
178,10
179,1
180,4
181,134
182,1074
183,120
184,23
185,2
186,129
187,0
188,14
189,40
190,39
191,57
192,287
193,14
194,17
195,16
196,3174
197,25
198,145
199,5
200,3
201,72
202,16
203,7
204,8
205,1
206,120
207,386
208,2057
209,75
210,1
211,25
212,141
