0,1
1,2
2,0
3,1
4,0
5,0
6,7
7,6
8,0
9,0
10,0
11,27
12,0
13,0
14,3
15,38
16,9
17,1
18,0
19,3
20,0
21,1
22,1
23,0
24,13
25,22
26,0
27,0
28,1
29,28
30,1
31,0
32,0
33,4
34,0
35,0
36,0
37,3
38,9
39,1
40,3
41,2
42,20
43,2
44,7
45,0
46,5
47,286
48,1
49,0
50,0
51,1
52,0
53,57
54,0
55,19
56,0
57,18
58,20
59,2
60,1
61,3
62,0
63,0
64,0
65,0
66,22
67,0
68,7
69,20
70,6
71,4
72,366
73,2
74,0
75,1
76,2
77,69
78,5
79,2
80,0
81,0
82,13
83,1
84,0
85,6
86,0
87,3
88,0
89,0
90,0
91,0
92,57
93,4
94,3
95,1
96,1
97,0
98,5
99,1
100,65
101,0
102,0
103,0
104,0
105,1
106,1
107,56
108,7
109,174
110,0
111,2
112,0
113,2
114,0
115,9
116,2
117,0
118,17
119,0
120,0
121,0
122,0
123,42
124,0
125,0
126,0
127,0
128,1
129,0
130,10
131,179
132,0
133,426
134,1
135,0
136,1
137,1
138,19
139,1
140,3
141,0
142,0
143,1
144,0
145,0
146,2
147,370
148,0
149,11
150,0
151,1
152,2
153,12
154,0
155,0
156,1
157,5
158,10
159,63
160,0
161,0
162,15
163,1
164,1
165,2
166,17
167,50
168,1
169,7
170,0
171,1
172,1
173,9
174,4
175,1
176,0
177,2
178,2
179,195
180,1
181,5
182,10
183,5
184,0
185,0
186,3
187,52
188,2
189,1
190,34
191,4
192,1
193,1
194,0
195,19
196,0
197,8
198,21
199,9
200,0
201,0
202,16
203,28
204,2
205,27
206,2
207,11
208,5
209,1
210,2
211,0
212,0
213,3
214,0
215,0
216,0
217,0
218,6
219,0
220,14
221,3
222,1
223,0
224,6
225,3
226,0
227,1
228,0
229,6
230,0
231,1
232,0
233,9
234,4
235,0
236,4
237,4
238,2
239,18
240,53
241,0
242,120
243,27
244,1
245,0
246,12
247,0
248,2
249,0
250,413
251,0
252,100
253,3
254,2
255,1
256,2
257,0
258,6
259,0
260,64
261,1
262,0
263,0
264,2
265,0
266,3
267,0
268,0
269,0
270,0
271,0
