0,1
1,5
2,2
3,5
4,7
5,1901
6,31
7,24
8,3
9,4
10,143
11,13
12,6
13,18
14,9
15,1
16,1
17,12
18,26
19,126
20,5
21,10
22,1
23,11
24,11
25,8
26,7
27,18
28,13
29,19
30,5
31,2
32,2
33,7
34,33
35,16
36,9
37,4
38,2
39,95
40,7
41,6
42,分享
43,13
44,31
45,9
46,12
47,12
48,4
49,9
50,33
51,4
52,20
53,2
54,56
55,分享
56,5
57,11
58,41
59,3
60,6
61,9
62,14
63,1
64,10
65,8
66,13
67,2
68,25
69,33
70,13
71,29
72,6
73,186
74,13
75,8
76,6
77,16
78,106
79,8
80,12
81,4
82,15
83,371
84,2
85,15
86,18
87,4
88,7
89,22
90,3
91,2
92,41
93,1
94,10
95,34
96,35
97,19
98,18
99,64
100,13
101,15
102,25
103,11
104,3
105,25
106,15
107,3
108,4
109,64
110,2
111,10
112,5
113,19
114,5
115,7
116,分享
117,1
118,28
119,21
120,分享
121,5
122,249
123,19
124,1
125,分享
126,3
127,248
128,4
129,4
130,17
131,6
132,8
133,10
134,24
135,3
136,5
137,62
138,11
139,5
140,14
141,8
142,17
143,4
144,3
145,3
146,14
147,4
148,8
149,6
150,3
151,11
152,22
153,41
154,3
155,2
156,2
157,3
158,8
159,11
160,22
161,14
162,5
163,10
164,3
165,6
166,5
167,26
168,11
169,54
170,4
171,4
172,3
173,10
174,4
175,分享
176,4
177,9
178,4
179,1374
180,47
181,4
182,2
183,9
184,98
185,6
186,166
187,22
188,4
189,5
190,38
191,3
192,16
193,15
194,54
195,3
196,34
197,9
198,54
199,2
200,21
201,2
202,分享
203,6
204,4
205,18
206,36
207,3
208,7
209,3
210,18
211,6
212,3
213,12
214,8
215,17
216,11
217,17
218,15
219,3
220,5
221,3
