0,1206
1,7590
2,718
3,907
4,336
5,920
6,1111
7,5019
8,274341
9,2235
10,1462
11,1177
12,447
13,31740
14,208
15,836
16,16125
17,764
18,68
19,798
20,258130
21,1337
22,542
23,2413
24,1502
25,709
26,1148
27,502
28,258352
29,4210
30,1183
31,597
32,768
33,3621
34,65
35,442
36,640
37,338
38,11371
39,145
40,114
41,339
42,1307
43,68064
44,2593
45,3434
46,1368
47,269
48,3057
49,4812
50,428
51,2799
52,1049
53,2196
54,973
55,62
56,570
57,140
58,539
59,1598
60,5645
61,70
62,129
63,2851
64,4929
65,8054
66,1147
67,490
68,2230
69,405
70,144
71,344
72,240
73,755
74,133
75,3026
76,359
77,655
78,1103
79,1240
80,251
81,1522
82,4058
83,6390
84,1674
85,205
86,2616
87,762
88,5126
89,311
90,1827
91,2901
92,26640
93,834
94,710
95,3678
96,647
97,813
98,1553
99,4923
100,75
101,2115
102,442
103,441
104,2512
105,2159
106,227
107,193
108,376
109,4288
110,8823
111,497
112,2001
113,952
114,3042
115,2224
116,5092
117,35335
118,20810
119,7154
120,1501
121,1010
122,370
123,362
124,202
125,8348
126,946
127,1134
128,202814
129,5448
130,1914
131,5376
132,1113
133,8107
134,3328
135,2152
136,235
137,3915
138,18101
139,7886
140,6473
141,122
142,620
143,1073
144,426
145,906
146,15592
147,4149
148,42809
149,688
150,959
151,877
152,1272
153,15310
154,545
155,1456
156,2085
157,1497
158,1479
159,5799
160,5537
161,313
162,2497
163,910
164,40290
165,362
166,674
167,594
168,133
169,4313
170,2149
171,7927
172,204
173,176
174,1806
175,36
176,776
177,1484
178,345
179,3301
180,5307
181,28629
182,842
183,195357
184,81
185,32102
186,1477
187,538
188,1852
189,949
190,7220
191,1362
192,1761
193,1403
194,477
195,3312
196,620
197,770
198,7047
199,4641
200,2832
201,1726
202,1142
203,1603
204,12202
205,12576
206,19359
207,14669
208,4943
209,374
210,2867
211,12183
212,858
213,66704
214,4183
215,256
216,2385
217,405
218,6954
219,1494
220,438
221,2298
222,206
223,1070
224,217
225,21044
226,3840
227,2429
228,2071
229,1531
230,3503
231,3312
232,19698
233,2688
234,224674
235,15960
236,7939
237,679
238,11196
239,1085
240,3516
241,602
242,10403
243,9659
244,1414
245,6871
246,668
247,330
248,121
249,3135
250,3015
251,3947
252,1646118
253,783
254,4750
255,2365
256,2011
257,314
258,2439
259,776
260,2583
261,3103
262,16070
263,1186
264,1035
265,1081
266,189283
267,1844
268,393
269,147
270,1230
271,2358
272,554
273,3124
274,525
275,233
276,2897
277,230
278,26210
279,874
280,355
281,727
282,3608
283,4870
284,4409
285,1263
286,978
287,14641
288,3678
289,1200
290,7051
291,3779
292,703
293,41945
294,44759
295,104
296,1449
297,180
298,822
299,723
300,18386
301,315
302,755029
303,2858
304,1640
305,692
306,96975
307,229
308,261
309,9062
310,1882
311,172
312,6715
313,18738
314,690
315,9482
316,3669
317,1067
318,1301
319,68
320,685
321,185236
322,15704
323,570
324,1034
325,636
326,181
327,282
328,6582
329,563
330,824
331,1029
332,476
333,356
334,314
335,896
336,37755
337,617
338,570
339,2848
340,126248
341,2261
342,902
343,386
344,26043
345,7089
346,441
347,1253
348,1966
349,21007
350,508
351,4528
352,2697
353,1458
354,2271
355,632
356,183644
357,780
358,33480
359,18088
360,7382
361,4160
362,642
363,4241
364,1152
365,5301
366,1030
367,104486
368,779
369,3554
370,213
371,1185
372,80
373,415
374,869
375,16297
376,1879
377,2606
378,429
379,20048
380,58
381,5130
382,325
383,918
384,15788
385,9880
386,8180
387,95
388,25240
389,1936
390,381
391,1506
392,56298
393,2304
394,6564
395,539
396,1278
397,199
398,74
399,52639
400,14255
401,4272
402,9809
403,144
404,1420
405,367
406,13783
407,268
408,774
409,11556
410,7276
411,186
412,5458
413,5525
414,14249
415,449
416,60294
417,1151
418,37
419,14211
420,11694
421,615
422,2578
423,286
424,396
425,1863
426,377
427,938
428,8025
429,2396
430,838
431,31354
432,11119
433,25652
434,533
435,33
436,2310
437,202
438,1317
439,418
440,3261
441,359
442,8367
443,11799
444,449
445,585
446,637
447,2781
448,562
449,1132
450,86104
451,105
452,4022
453,32
454,453
455,3418
456,3667
457,670
458,10707
459,1985
460,110
461,521
462,443
463,5720
464,30
465,707
466,64834
467,1295
468,2454
469,1398
470,113
471,632
472,1166
473,236
474,880
475,1424
476,1146
477,1815
478,12871
479,1939
480,139
481,887
482,155
483,4869
484,1498
485,467
486,4367
487,2487
488,1514
489,300
490,1197
491,3900
492,15855
493,133
494,1311
495,816
496,567
497,84776
498,1151
499,317
500,25883
501,2374
502,530
503,539
504,1225
505,3894
506,2136
507,148
508,112
509,3205
510,3930
511,35831
512,257
513,63207
514,207
515,2635
516,1303
517,2383
518,159
519,1871
520,1018
521,850
522,7250
523,1545
524,3414
525,280
526,646
527,1013
528,3457
529,2075
530,941
531,8937
532,1330
533,530
534,144
535,17153
536,3470
537,210
538,316
539,7235
