0,2449
1,2789
2,540
3,681
4,3661
5,220673
6,2103
7,2072
8,337
9,539
10,45535
11,15838
12,2895
13,1564
14,1921
15,731
16,134
17,4551
18,6200
19,22736
20,127
21,1304
22,407
23,13995
24,1146
25,364
26,161
27,3782
28,617
29,10588
30,545
31,1880
32,235
33,2801
34,8799
35,2467
36,9380
37,391
38,236
39,55772
40,750
41,3606
42,26
43,397
44,10989
45,2458
46,633
47,589
48,688
49,449
50,5082
51,152
52,113
53,309
54,12096
55,268
56,303
57,1940
58,15254
59,236
60,188
61,3083
62,1364
63,4116
64,724
65,563
66,1277
67,138
68,3234
69,9668
70,5187
71,46222
72,44
73,25538
74,923
75,1092
76,4252
77,1536
78,34443
79,984
80,204
81,601
82,11123
83,66368
84,560
85,1259
86,1675
87,640
88,6243
89,5799
90,222
91,159
92,7087
93,764
94,1182
95,2913
96,52820
97,6097
98,21735
99,41468
100,910
101,784
102,3004
103,566
104,387
105,48084
106,2356
107,856
108,1216
109,13432
110,176
111,2831
112,1169
113,5751
114,299
115,35311
116,4467
117,1052
118,3939
119,4716
120,278
121,142
122,24295
123,4431
124,1118
125,1340
126,181
127,17430
128,13794
129,983
130,1277
131,1055
132,1659
133,2434
134,12392
135,1383
136,728
137,10466
138,356
139,1347
140,22050
141,230
142,15081
143,386
144,249
145,504
146,334
147,526
148,62
149,1107
150,3397
151,483
152,7646
153,18096
154,660
155,825
156,647
157,181
158,191
159,325
160,2596
161,1226
162,287
163,2061
164,1117
165,1184
166,321
167,11232
168,1102
169,2294
170,414
171,342
172,1409
173,1973
174,305
175,423
176,8078
177,175
178,424
179,571779
180,21249
181,1053
182,2877
183,4817
184,22635
185,4285
186,12526
187,7575
188,831
189,226
190,8291
191,745
192,7438
193,1960
194,36691
195,199
196,18543
197,727
198,5289
199,363
200,6993
201,477
202,109
203,474
204,2979
205,2488
206,5098
207,199
208,429
209,484
210,3141
211,340
212,766
213,1326
214,493
215,1710
216,970
217,1519
218,413
219,321
220,1110
221,1784
