0,5
1,116
2,158
3,49
4,135
5,7
6,54
7,151
8,3
9,149
10,19
11,29
12,4
13,4
14,214
15,6
16,2
17,1
18,11
19,16
20,0
21,0
22,1689
23,267
24,12
25,34
26,1
27,6
28,17
29,30
30,44
31,1044
32,117
33,1
34,2
35,3
36,6
37,339
38,175
39,56
40,14
41,3
42,5
43,1
44,99
45,45
46,2
47,61
48,20
49,6
50,2359
51,420
52,9
53,223
54,3
55,0
56,1450
57,441
58,11
59,107
60,22
61,73
62,1084
63,97
64,4
65,3
66,101
67,1115
68,25
69,2
70,7
71,185
72,73
73,45
74,1
75,4
76,12
77,21
78,398
79,372
80,25
81,6
82,6
83,4
84,91
85,9
86,5
87,1
88,0
89,9
90,1
91,120
92,1
93,211
94,49
95,3
96,669
97,25
98,0
99,31
100,0
101,66
102,11
103,6
104,142
105,2
106,18
107,180
108,2294
109,228
110,11
111,3
112,138
113,0
114,4
115,26
116,212
117,14
118,106
119,38
120,103
121,2
122,8
123,6951
124,20249
125,17
126,1
127,312
128,0
129,530
130,8
131,1
132,15
133,16
134,48
135,33
136,5
137,79
138,230
139,1
140,40
141,5
142,205
143,4
144,1
145,3
146,10
147,31
148,10
149,7
150,1
151,40
152,31
153,2
154,0
155,27
156,6
157,11
158,1156
159,114
160,8
161,38
162,46
163,31
164,26
165,19
166,154
167,7170
168,4
169,780
170,397
171,10
172,1
173,0
174,11
175,9
176,9
177,9
178,804
179,10
180,83
181,50
182,888
183,131
184,112
185,51
186,12
187,105
188,2
189,7
190,1
191,313
192,100
193,8
194,8
195,38
196,54
197,81
198,362
199,5
200,6967
201,195
202,17
203,4
204,199
205,6
206,2
207,47
208,6
209,2
210,565
211,34
212,1
213,21
214,14
215,36
216,742
217,31
218,352
219,315
220,101
221,63
222,32
223,17
224,98
225,10
226,201
227,6
228,2
229,0
230,295
231,7
232,6
233,5
234,60
235,19
236,292
237,3
238,7
239,21
240,260
241,4
242,36
243,15
244,30
245,0
246,47
247,17
248,5
249,20
250,1
251,473
252,3
253,3
254,7
255,137
256,6
257,5479
258,5
259,28
260,1429
261,0
262,23
263,115
264,33
265,11
266,100
267,16
268,21
269,0
270,9
271,9
272,23
273,174
274,16
275,33
276,7
277,333
278,92
279,17
280,8
281,9
282,1
283,996
284,124
285,2404
286,70
287,174
288,0
289,18
290,156
291,4
292,19
293,248
294,232
295,1
296,3
297,0
298,1
299,21
300,8
301,301
302,61
303,1
304,15
305,3
306,21
307,149
308,2287
309,1
310,241
311,60
312,14
313,57
314,13
315,0
316,0
317,8
318,8
319,178
320,48
321,5
322,1
